mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
coro,1,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,121.19ms,3.49ms,124.55ms,197.63,48.70,242.00,121.43ms,121.50ms,121.58ms,124.10ms,9452,12.03s,785.94,129.71KB,,1,12646.84,19109,21,684,30369885683,44288966792,7515810835,4588200,67279266,965842,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p5_stress_mix/time_run3.log
coro,1,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,20.46ms,265.03us,32.65ms,782.13,32.38,808.00,20.45ms,20.51ms,20.57ms,20.77ms,37376,12.02s,3110.74,510.36KB,,1,8522.13,81927,1979,858,17894739585,20052680358,3427698166,17945188,312209264,1599166,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/time_run1.log
coro,1,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.02,20.45ms,318.73us,36.47ms,782.28,27.42,808.00,20.42ms,20.48ms,20.54ms,21.19ms,37397,12.02s,3111.51,510.48KB,,1,8552.81,84086,1802,863,18235493543,20125838200,3435253977,18662894,321369665,1293611,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/time_run2.log
coro,1,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.02,21.33ms,9.33ms,169.61ms,777.50,51.62,808.00,20.40ms,20.45ms,20.51ms,50.87ms,36987,12.01s,3078.53,505.08KB,,1,8512.34,85642,2316,916,17714217024,19956804083,3412109407,17622428,304982642,1602700,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/coro_t1_p6_ultra_io_bound/time_run3.log
ws,1,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,132.13ms,9.40ms,133.33ms,33.25,9.56,40.00,133.20ms,133.21ms,133.22ms,133.26ms,964,8.10s,119.01,19.53KB,,1,295.02,1963,5,5,347990197,453221955,77757960,236187,3521723,5333,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/time_run1.log
ws,1,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.00,132.16ms,9.43ms,133.24ms,31.46,11.23,40.00,133.21ms,133.21ms,133.22ms,133.23ms,960,8.00s,119.96,19.68KB,,1,296.83,1950,4,5,315760517,415698085,71053206,236826,3587138,5381,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/time_run2.log
ws,1,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,132.17ms,9.39ms,133.26ms,30.63,11.87,40.00,133.21ms,133.21ms,133.22ms,133.23ms,965,8.10s,119.14,19.55KB,,1,297.24,1964,2,5,317586432,418086756,71494183,232618,3465846,7205,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p1_light_cpu_heavy_io/time_run3.log
ws,1,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,175.10ms,13.17ms,176.93ms,46.14,22.04,80.00,176.64ms,176.69ms,176.74ms,176.83ms,1811,10.01s,180.97,29.69KB,,1,907.97,3680,3,5,1318518303,1848833638,314400860,475068,6902474,29877,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/time_run1.log
ws,1,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,175.03ms,13.17ms,176.80ms,45.99,22.21,80.00,176.56ms,176.63ms,176.69ms,176.76ms,1812,10.01s,181.03,29.70KB,,1,903.71,3685,2,5,1309247853,1835647648,311501153,468189,6766358,26489,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/time_run2.log
ws,1,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,175.30ms,13.19ms,176.99ms,45.98,22.02,80.00,176.82ms,176.83ms,176.84ms,176.89ms,1809,10.01s,180.75,29.65KB,,1,919.17,3675,6,5,1024456459,1433199408,243471560,448501,6601807,26890,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p2_balanced/time_run3.log
ws,1,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,85.87ms,4.50ms,87.06ms,92.91,15.13,140.00,86.23ms,86.27ms,86.30ms,86.37ms,3708,10.01s,370.40,61.13KB,,1,9230.80,7473,2,66,21947577185,32798689994,5563950825,1141862,15301347,54793,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/time_run1.log
ws,1,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,85.90ms,4.51ms,86.55ms,92.86,16.37,140.00,86.26ms,86.29ms,86.32ms,86.44ms,3706,10.01s,370.26,61.11KB,,1,9226.83,7473,2,66,22008092858,32887917109,5576534614,1138998,15277965,52448,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/time_run2.log
ws,1,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,85.90ms,4.49ms,87.04ms,92.83,18.71,140.00,86.26ms,86.29ms,86.31ms,86.39ms,3707,10.01s,370.38,61.13KB,,1,9229.28,7478,2,66,21967073978,32818146778,5566729563,1152198,15200039,52912,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p3_cpu_heavy/time_run3.log
ws,1,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.05,642.93ms,87.74ms,661.57ms,26.82,14.61,70.00,661.21ms,661.26ms,661.40ms,661.52ms,1163,12.04s,96.59,16.04KB,,1,371.90,2418,4,5,397753619,510771229,88921346,292279,4747329,7482,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/time_run1.log
ws,1,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,643.02ms,87.31ms,661.31ms,29.54,16.06,80.00,661.21ms,661.21ms,661.22ms,661.24ms,1162,12.02s,96.65,16.05KB,,1,369.34,2424,6,5,401691978,520405613,88922614,292247,4588988,9535,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/time_run2.log
ws,1,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.05,643.01ms,87.30ms,661.34ms,29.49,15.97,70.00,661.21ms,661.22ms,661.22ms,661.28ms,1163,12.04s,96.62,16.04KB,,1,369.14,2423,6,5,400740053,527276641,89931174,278997,4466481,8906,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p4_io_heavy_high_conc/time_run3.log
ws,1,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.03,407.43ms,44.91ms,415.21ms,61.10,31.97,140.00,414.88ms,414.92ms,414.96ms,415.11ms,2781,12.03s,231.26,37.94KB,,1,3715.30,5706,5,50,5156256843,7544640997,1281197702,781683,11514476,47372,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/time_run1.log
ws,1,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.03,407.52ms,43.62ms,414.83ms,58.67,23.06,120.00,414.61ms,414.65ms,414.69ms,414.79ms,2779,12.02s,231.14,37.92KB,,1,3706.81,5689,8,50,5147280933,7539156271,1282153980,789782,10740021,68727,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/time_run2.log
ws,1,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,406.60ms,44.05ms,413.96ms,59.71,30.99,160.00,413.84ms,413.88ms,413.89ms,413.92ms,2785,12.02s,231.76,38.02KB,,1,3690.34,5710,8,50,6314665650,9286529097,1577764669,812629,11478095,74085,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p5_stress_mix/time_run3.log
ws,1,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.04,1.23s,233.23ms,1.30s,18.53,10.99,50.00,1.29s,1.29s,1.29s,1.30s,593,12.02s,49.34,8.09KB,,1,131.90,1289,8,5,140154137,162208282,27817996,156804,2489995,16413,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/time_run1.log
ws,1,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.04,1.23s,233.12ms,1.30s,18.78,11.54,50.00,1.29s,1.29s,1.30s,1.30s,593,12.02s,49.34,8.09KB,,1,131.21,1283,9,5,156340995,184319393,31581092,162518,2514272,15716,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/time_run2.log
ws,1,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.04,1.23s,233.88ms,1.30s,20.64,10.81,50.00,1.30s,1.30s,1.30s,1.30s,593,12.03s,49.31,8.09KB,,1,136.28,1290,4,5,138642695,161623470,27750759,159770,2624503,9411,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/ws_t1_p6_ultra_io_bound/time_run3.log
elastic,1,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.02,66.26ms,3.17ms,66.77ms,60.06,14.49,80.00,66.52ms,66.54ms,66.55ms,66.60ms,1922,8.02s,239.52,39.30KB,,1,587.96,3886,758,9,691998176,896243732,150488426,483251,6808856,259654,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/time_run1.log
elastic,1,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,66.27ms,3.16ms,66.66ms,60.07,16.16,80.00,66.53ms,66.54ms,66.55ms,66.58ms,1935,8.10s,238.90,39.19KB,,1,592.21,3911,1073,9,684298634,871298840,144548790,483540,6972242,276424,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/time_run2.log
elastic,1,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,66.15ms,3.96ms,66.63ms,60.19,18.61,120.00,66.54ms,66.55ms,66.55ms,66.59ms,1932,8.10s,238.53,39.13KB,,1,595.78,3906,1760,9,659177626,870386049,150081510,475449,7054030,189186,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p1_light_cpu_heavy_io/time_run3.log
elastic,1,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,88.03ms,4.58ms,88.62ms,90.57,13.06,131.00,88.41ms,88.49ms,88.50ms,88.52ms,3616,10.01s,361.38,59.29KB,,1,1852.37,7285,3512,10,2363119067,3233772923,553032861,926487,15107206,475007,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/time_run1.log
elastic,1,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,87.82ms,4.55ms,88.40ms,90.76,12.42,131.00,88.19ms,88.24ms,88.27ms,88.33ms,3626,10.01s,362.13,59.41KB,,1,1773.04,6356,5,10,2580999821,3640261087,617851558,897759,12596746,10194,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/time_run2.log
elastic,1,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,87.80ms,4.56ms,88.39ms,90.75,14.35,141.00,88.17ms,88.23ms,88.27ms,88.33ms,3624,10.01s,362.15,59.42KB,,1,1784.04,6752,189,10,2659683186,3728972302,637202777,940545,13613148,11918,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p2_balanced/time_run3.log
elastic,1,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,42.95ms,1.57ms,43.20ms,185.93,24.67,242.00,43.05ms,43.08ms,43.10ms,43.15ms,7414,10.01s,740.74,122.25KB,,1,18338.53,13192,5,105,43879425128,65602219739,11132885290,2296181,29788353,23214,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/time_run1.log
elastic,1,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,42.92ms,1.56ms,43.19ms,186.04,26.07,242.00,43.01ms,43.06ms,43.08ms,43.13ms,7419,10.01s,741.24,122.33KB,,1,18344.04,13589,5,90,43817601498,65521940891,11115495230,2314030,28608150,20869,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/time_run2.log
elastic,1,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,42.94ms,1.56ms,43.21ms,185.93,23.01,242.00,43.04ms,43.08ms,43.10ms,43.16ms,7413,10.01s,740.77,122.26KB,,1,18294.51,13169,218,102,43969226830,65662571008,11133888782,2312287,29535552,268520,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p3_cpu_heavy/time_run3.log
elastic,1,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.03,325.95ms,31.17ms,330.73ms,51.54,29.17,141.00,330.54ms,330.55ms,330.56ms,330.64ms,2325,12.03s,193.35,32.10KB,,1,706.76,3939,10,10,757355927,990498486,169416769,571441,8661549,7044,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/time_run1.log
elastic,1,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.04,325.94ms,31.30ms,330.66ms,49.20,18.33,100.00,330.53ms,330.54ms,330.55ms,330.57ms,2325,12.04s,193.16,32.07KB,,1,728.31,4709,19,9,792364587,1024724037,174974032,569773,9638598,12860,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/elastic_t1_p4_io_heavy_high_conc/time_run2.log
