"bench","preset","mode","fib_n","threads","warmup","reps","tasks","split_threshold","exit_code","bench_best_s","bench_avg_s","time_elapsed_s","time_elapsed_raw","time_user_s","time_sys_s","time_cpu_pct","time_max_rss_kb","time_voluntary_cs","time_involuntary_cs","time_minor_pf","time_major_pf","perf_available","perf_task_clock","perf_context_switches","perf_cpu_migrations","perf_page_faults","perf_cycles","perf_instructions","perf_branches","perf_branch_misses","perf_cache_references","perf_cache_misses","bench_log","time_log","perf_log"
"fib_single_bench","fs_light","ws","54","16","1","3","0","48","0","0.000262172","0.000316502","0.020000","0:00.02","0.01","0.02","144%","12160","273","1","1586","0","1","15.51","263","94","193","31437133","15991371","3168672","116889","399879","27573","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_light.log"
"fib_single_bench","fs_mid","ws","60","16","1","3","0","54","0","0.0001213","0.00021735","0.020000","0:00.02","0.01","0.01","121%","12288","199","2","1580","0","1","9.27","189","68","188","22990371","10863578","1876763","89286","306528","24761","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_mid.log"
"fib_single_bench","fs_heavy","ws","65","16","1","3","0","60","0","0.000231801","0.000306268","0.020000","0:00.02","0.00","0.02","120%","12416","177","2","1581","0","1","8.98","166","59","191","14875443","10297925","1905320","79860","289841","26972","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_ws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_ws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_ws_fs_heavy.log"
"fib_fast_bench","ff_light","ws","90","16","1","3","16","0","0","7.129e-05","0.000114596","0.030000","0:00.03","0.00","0.01","81%","12288","98","3","1576","0","1","7.63","85","32","186","14285463","13249767","1651674","68621","239650","28078","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_light.log"
"fib_fast_bench","ff_mid","ws","93","16","1","3","16","0","0","4.1057e-05","6.5376e-05","0.020000","0:00.02","0.00","0.02","114%","12288","99","1","1580","0","1","8.54","78","26","187","12542105","8980721","1684989","66150","257593","27999","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_mid.log"
"fib_fast_bench","ff_heavy","ws","93","16","1","3","64","0","0","7.3491e-05","0.000225223","0.020000","0:00.02","0.01","0.01","125%","12288","154","2","1580","0","1","10.38","143","64","190","18191874","11182899","1980519","82855","280370","27854","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_ws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_ws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_ws_ff_heavy.log"
"fib_bench","fb_light","elastic","52","16","1","3","16","46","0","6.0157e-05","7.2441e-05","0.020000","0:00.02","0.00","0.02","116%","12160","116","1","1573","0","1","8.74","95","23","187","14214902","9128700","1889234","71441","249038","27793","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_light.log"
"fib_bench","fb_mid","elastic","60","16","1","3","16","54","0","0.000138198","0.000172706","0.020000","0:00.02","0.00","0.02","117%","12416","135","2","1568","0","1","8.00","124","52","185","19284712","8996323","1570645","76017","260571","25041","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_mid.log"
"fib_bench","fb_heavy","elastic","65","16","1","3","32","60","0","8.7914e-05","9.7302e-05","0.020000","0:00.02","0.00","0.02","117%","12288","88","1","1577","0","1","7.62","77","25","189","19640316","9055436","1612170","66989","247858","26402","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_elastic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_elastic_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_elastic_fb_heavy.log"
"fib_single_bench","fs_light","elastic","54","16","1","3","0","48","0","0.000277614","0.000339118","0.020000","0:00.02","0.00","0.02","128%","12416","246","1","1580","0","1","10.60","235","69","196","18010943","10578979","2075606","94642","314205","29059","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_light.log"
"fib_single_bench","fs_mid","elastic","60","16","1","3","0","54","0","0.000267392","0.000339112","0.020000","0:00.02","0.00","0.02","127%","12544","270","0","1585","0","1","10.33","259","82","189","17268054","10913284","2070357","91693","298225","27621","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_mid.log"
"fib_single_bench","fs_heavy","elastic","65","16","1","3","0","60","0","0.00021242","0.000248507","0.020000","0:00.02","0.00","0.02","116%","12416","175","2","1574","0","1","8.53","164","57","185","14311700","11121609","1765059","81550","288782","26273","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_elastic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_elastic_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_elastic_fs_heavy.log"
"fib_fast_bench","ff_light","elastic","90","16","1","3","16","0","0","6.7052e-05","9.6808e-05","0.020000","0:00.02","0.00","0.01","122%","12288","85","0","1571","0","1","7.40","65","32","182","15884429","11530036","1901972","69107","236905","27465","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_light.log"
"fib_fast_bench","ff_mid","elastic","93","16","1","3","16","0","0","8.6929e-05","0.000150488","0.040000","0:00.04","0.00","0.02","70%","12544","124","0","1575","0","1","9.36","113","40","185","13162228","8241138","1716038","75619","297986","27630","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_mid.log"
"fib_fast_bench","ff_heavy","elastic","93","16","1","3","64","0","0","0.000104034","0.000321617","0.020000","0:00.02","0.00","0.01","127%","12544","245","3","1582","0","1","11.67","235","96","190","18695326","11182146","2173899","93543","308037","26544","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_elastic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_elastic_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_elastic_ff_heavy.log"
"fib_bench","fb_light","advws","52","16","1","3","16","46","0","0.000127711","0.000160678","0.020000","0:00.02","0.00","0.01","117%","12416","118","3","1573","0","1","8.63","107","43","190","16393805","15264158","1850413","76724","259717","27482","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_light.log"
"fib_bench","fb_mid","advws","60","16","1","3","16","54","0","8.7811e-05","8.94877e-05","0.020000","0:00.02","0.01","0.01","120%","12416","89","2","1586","0","1","8.66","74","25","193","16486543","10730962","1737216","71812","255069","28158","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_mid.log"
"fib_bench","fb_heavy","advws","65","16","1","3","32","60","0","8.0672e-05","9.35307e-05","0.020000","0:00.02","0.00","0.01","115%","12416","97","0","1577","0","1","7.53","73","30","192","16841826","9223634","1622847","68618","251591","27194","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_bench_advws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_bench_advws_fb_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_bench_advws_fb_heavy.log"
"fib_single_bench","fs_light","advws","54","16","1","3","0","48","0","0.000341484","0.000385032","0.020000","0:00.02","0.01","0.02","137%","12416","274","11","1580","0","1","14.28","274","90","195","28357755","14662453","2987692","114210","391313","27509","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_light.log"
"fib_single_bench","fs_mid","advws","60","16","1","3","0","54","0","0.000177481","0.000400029","0.020000","0:00.02","0.00","0.02","125%","12416","257","1","1577","0","1","11.21","246","76","194","18181655","12055221","2347658","96635","331877","27723","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_mid.log"
"fib_single_bench","fs_heavy","advws","65","16","1","3","0","60","0","0.0002307","0.000374363","0.020000","0:00.02","0.01","0.02","128%","12416","188","2","1574","0","1","14.09","178","66","189","23570305","13716909","2797108","93369","401008","26339","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_single_bench_advws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_single_bench_advws_fs_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_single_bench_advws_fs_heavy.log"
"fib_fast_bench","ff_light","advws","90","16","1","3","16","0","0","6.7696e-05","0.000117927","0.020000","0:00.02","0.01","0.01","116%","12416","106","0","1578","0","1","7.89","87","39","192","16820188","15433773","1827797","70845","239938","28281","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_light.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_light.log"
"fib_fast_bench","ff_mid","advws","93","16","1","3","16","0","0","3.6453e-05","8.25423e-05","0.020000","0:00.02","0.00","0.02","120%","12416","76","1","1576","0","1","7.45","64","24","191","14794877","11672088","1841721","67978","241560","28137","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_mid.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_mid.log"
"fib_fast_bench","ff_heavy","advws","93","16","1","3","64","0","0","0.000292488","0.000387206","0.020000","0:00.02","0.00","0.02","137%","12544","241","1","1583","0","1","11.99","230","90","194","21253888","17033537","2274608","94534","315310","27474","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/bench_fib_fast_bench_advws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/time_fib_fast_bench_advws_ff_heavy.log","/users/Ahnaf005/Concurrency_in_Cpp/results/fib_perf_20260303_000544/perf_fib_fast_bench_advws_ff_heavy.log"
