mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
coro,1,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,20.46ms,319.89us,34.67ms,782.05,30.15,808.00,20.43ms,20.49ms,20.57ms,20.79ms,37376,12.02s,3110.77,510.36KB,,1,8592.70,83364,2210,917,18303665873,20218393535,3453318694,18486514,318203532,1430823,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/time_run1.log
coro,1,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.01,20.45ms,241.51us,29.81ms,782.56,31.32,808.00,20.44ms,20.49ms,20.54ms,20.75ms,37376,12.01s,3111.55,510.49KB,,1,8460.82,82156,2250,755,18051101589,20274665251,3466241468,17992238,309993675,1654235,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/time_run2.log
coro,1,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.02,20.43ms,286.93us,33.85ms,782.28,29.98,808.00,20.41ms,20.46ms,20.51ms,20.78ms,37401,12.02s,3112.40,510.63KB,,1,8706.34,85073,2431,792,18369674193,20237076017,3456763945,18564677,320359841,1558741,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t1_p6_ultra_io_bound/time_run3.log
ws,1,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,132.14ms,9.42ms,133.27ms,33.20,9.62,40.00,133.20ms,133.21ms,133.22ms,133.24ms,964,8.10s,119.01,19.53KB,,1,303.31,1961,5,5,340402356,437432828,74827475,249179,3754403,10496,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/time_run1.log
ws,1,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,132.17ms,9.40ms,133.32ms,32.20,10.63,40.00,133.21ms,133.21ms,133.22ms,133.26ms,964,8.10s,119.02,19.53KB,,1,297.80,1963,2,5,334547623,423936014,72575134,237227,3478302,10031,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/time_run2.log
ws,1,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,132.16ms,9.41ms,133.27ms,31.54,11.19,40.00,133.20ms,133.21ms,133.21ms,133.23ms,964,8.10s,119.01,19.52KB,,1,297.95,1962,4,5,317792677,410098415,70192444,239988,3878188,5846,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p1_light_cpu_heavy_io/time_run3.log
ws,1,p2_balanced,1,200,5000,200,32,10s,4,0,10.02,175.12ms,13.15ms,176.84ms,45.88,22.44,80.00,176.65ms,176.71ms,176.76ms,176.82ms,1812,10.01s,180.94,29.69KB,,1,909.94,3686,2,5,1308406755,1830802949,310860829,467801,6632627,30335,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/time_run1.log
ws,1,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,175.02ms,13.16ms,176.80ms,46.09,21.40,80.00,176.54ms,176.61ms,176.66ms,176.75ms,1812,10.01s,181.05,29.70KB,,1,905.86,3683,4,5,1300561547,1829079398,311185748,470745,6830186,7532,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/time_run2.log
ws,1,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,175.03ms,13.17ms,176.77ms,46.04,21.57,80.00,176.57ms,176.63ms,176.67ms,176.73ms,1812,10.01s,181.07,29.71KB,,1,905.38,3684,4,5,1306683077,1836851114,312018493,458356,6364574,4688,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p2_balanced/time_run3.log
ws,1,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,85.83ms,4.51ms,86.58ms,92.90,15.77,131.00,86.19ms,86.24ms,86.28ms,86.32ms,3708,10.01s,370.59,61.16KB,,1,9229.57,7477,2,69,22038009773,32931187378,5583984551,1175490,15420508,19538,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/time_run1.log
ws,1,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,85.85ms,4.50ms,86.52ms,92.88,15.07,131.00,86.21ms,86.26ms,86.29ms,86.36ms,3709,10.01s,370.64,61.17KB,,1,9227.02,7480,2,66,22035512082,32943799731,5588277425,1178316,16266011,20058,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/time_run2.log
ws,1,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,85.97ms,4.52ms,86.80ms,92.75,16.87,140.00,86.35ms,86.41ms,86.45ms,86.56ms,3704,10.01s,370.04,61.07KB,,1,9228.18,7468,7,69,22008270604,32766009355,5560368037,1296535,17936311,23074,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p3_cpu_heavy/time_run3.log
ws,1,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.03,642.90ms,87.45ms,661.38ms,32.76,18.64,70.00,661.20ms,661.21ms,661.22ms,661.36ms,1161,12.02s,96.59,16.04KB,,1,369.33,2424,8,5,393771591,514914770,88093099,292611,4514728,6435,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/time_run1.log
ws,1,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,642.94ms,87.37ms,661.24ms,29.35,15.82,60.00,661.20ms,661.21ms,661.21ms,661.22ms,1161,12.02s,96.60,16.04KB,,1,369.05,2421,4,5,393538305,512814778,87729530,289770,4670123,8269,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/time_run2.log
ws,1,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.03,642.99ms,87.26ms,661.35ms,34.30,19.83,80.00,661.21ms,661.22ms,661.22ms,661.23ms,1161,12.02s,96.62,16.04KB,,1,370.60,2425,55,5,394572920,514260821,87946416,292154,4641400,7689,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p4_io_heavy_high_conc/time_run3.log
ws,1,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.03,408.12ms,45.66ms,415.99ms,59.88,28.08,151.00,415.88ms,415.88ms,415.89ms,415.93ms,2774,12.02s,230.75,37.86KB,,1,3737.69,5687,6,55,4451723641,6508316992,1099220487,740129,12380684,69826,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/time_run1.log
ws,1,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.03,406.43ms,44.86ms,413.99ms,61.97,32.84,150.00,413.88ms,413.89ms,413.90ms,413.95ms,2786,12.03s,231.61,38.00KB,,1,3690.64,5717,11,52,6302782853,9287630350,1575435101,761740,12464981,49289,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/time_run2.log
ws,1,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,406.39ms,44.80ms,413.98ms,63.25,35.77,140.00,413.82ms,413.87ms,413.88ms,413.94ms,2787,12.03s,231.71,38.02KB,,1,3690.20,5717,4,52,6293922610,9278894099,1574006952,754350,11936225,48953,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p5_stress_mix/time_run3.log
ws,1,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.05,1.23s,233.29ms,1.30s,19.02,11.84,50.00,1.30s,1.30s,1.30s,1.30s,593,12.03s,49.31,8.09KB,,1,136.03,1289,12,5,139203551,161690825,27749855,162140,2648990,14932,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/time_run1.log
ws,1,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.04,1.23s,234.16ms,1.30s,17.02,9.63,50.00,1.29s,1.30s,1.30s,1.30s,593,12.03s,49.31,8.09KB,,1,133.81,1279,7,5,135801384,160635539,27830073,157408,2581038,8694,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/time_run2.log
ws,1,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.04,1.23s,233.95ms,1.30s,20.60,10.52,50.00,1.29s,1.29s,1.30s,1.30s,593,12.02s,49.32,8.09KB,,1,132.50,1290,2,5,145501604,160730252,27626077,155572,2483470,10014,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t1_p6_ultra_io_bound/time_run3.log
elastic,1,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,132.17ms,9.41ms,133.40ms,29.94,11.24,40.00,133.21ms,133.21ms,133.22ms,133.26ms,961,8.10s,118.64,19.46KB,,1,298.74,1964,4,3,323833960,419877615,71619861,235300,4411115,2791,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/time_run1.log
elastic,1,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,132.17ms,9.41ms,133.34ms,32.34,10.50,40.00,133.21ms,133.21ms,133.22ms,133.25ms,964,8.10s,119.01,19.53KB,,1,298.52,1972,2,3,317939478,412529828,70594355,241192,3762169,6240,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/time_run2.log
elastic,1,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.01,132.16ms,9.43ms,133.28ms,31.11,11.55,40.00,133.21ms,133.22ms,133.23ms,133.26ms,961,8.01s,119.99,19.69KB,,1,307.50,1961,2,3,325230356,416026784,71189827,249234,4016762,10215,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p1_light_cpu_heavy_io/time_run3.log
elastic,1,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,175.10ms,13.17ms,176.88ms,46.05,21.68,80.00,176.63ms,176.68ms,176.73ms,176.80ms,1812,10.01s,180.98,29.69KB,,1,907.65,3693,4,3,1314488489,1837366768,312011658,474518,6815636,29426,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/time_run1.log
elastic,1,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,175.08ms,13.17ms,176.79ms,45.95,22.48,80.00,176.61ms,176.66ms,176.70ms,176.76ms,1813,10.01s,181.07,29.71KB,,1,907.16,3695,4,3,1312849612,1832639093,312073900,472077,6937679,27320,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/time_run2.log
elastic,1,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,175.25ms,13.22ms,176.95ms,46.12,22.20,80.00,176.78ms,176.82ms,176.87ms,176.92ms,1809,10.01s,180.72,29.65KB,,1,934.48,3687,3,3,1160727108,1600028043,272367141,480880,7784911,26405,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p2_balanced/time_run3.log
elastic,1,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.00,85.95ms,4.51ms,87.04ms,92.81,15.03,140.00,86.30ms,86.33ms,86.38ms,86.51ms,3703,10.00s,370.13,61.09KB,,1,9228.36,7473,7,67,21919186655,32715363412,5549737402,1167609,16336921,52185,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/time_run1.log
elastic,1,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,85.84ms,4.51ms,86.67ms,92.90,17.45,140.00,86.20ms,86.24ms,86.28ms,86.33ms,3709,10.01s,370.65,61.17KB,,1,9229.42,7493,2,67,21985452894,32872879774,5576297597,1166373,15680074,51736,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/time_run2.log
elastic,1,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,85.82ms,4.49ms,86.95ms,92.91,17.52,131.00,86.18ms,86.23ms,86.26ms,86.32ms,3710,10.01s,370.69,61.18KB,,1,9231.16,7494,3,67,21960075922,32835840763,5566855770,1157712,14967554,52110,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p3_cpu_heavy/time_run3.log
elastic,1,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.11,643.01ms,87.31ms,661.26ms,27.66,14.12,70.00,661.21ms,661.21ms,661.22ms,661.23ms,1165,12.10s,96.28,15.98KB,,1,371.38,2433,4,3,408972111,514787600,87996305,295077,4648604,24265,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/time_run1.log
elastic,1,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,643.13ms,86.95ms,661.23ms,31.42,19.78,90.00,661.20ms,661.21ms,661.22ms,661.23ms,1162,12.02s,96.64,16.04KB,,1,371.96,2423,5,3,395674491,511301579,87481888,301623,4931141,23033,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t1_p4_io_heavy_high_conc/time_run2.log
